date_created,date_updated,deleted_by_user,user_id,prolific_pid,study_id,wordle_play_frequency,native_english,primed_emotion,has_enhanced_feedback,presurvey_time,baseballcost,lakedays,postsurvey_time,widgettime,did_start_bonus_rounds,end_arousal,end_valence,session_id_x,minutes,crt1,crt2,crt3,crt,control,anger,empathy,anger_empathy,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,First Language,Nationality,Sex,t_anger,t_empathy
2022-04-06 16:38:05.137429,2022-04-06 16:53:43.944536,0,4b15a3-001-c336-3adf-17f6d6136a6,3480810716161276798,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:38:05.136413,0.1,47.0,2022-04-06 16:53:43.944398,5.0,0,80.0,80.0,624dc078e9aca028a26af98f,15.633333333333333,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 16:31:55.950000,2022-04-06 16:53:53.193000,1317.243,27.0,546,1,100,2022-04-06 19:16:24.904000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:38:06.160215,2022-04-06 16:45:43.116550,0,3ea30aa-a5fd-838-37e7-53fa1d8fd23,-8786742105240056065,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:38:06.159124,10.0,24.0,2022-04-06 16:45:43.116434,100.0,0,87.0,75.0,624dc11b04d57a617987a792,7.6,0,0,0,0,0,0,1,0,APPROVED,2022-04-06 16:34:37.490000,2022-04-06 16:45:48.081000,670.591,42.0,1231,8,99,2022-04-06 19:16:25.363000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 16:40:50.578338,2022-04-06 16:55:43.094175,0,2e1b3-ee42-df0-8a44-2f531133c377,4121036145749282457,624d956a30b83f43cc403583,11-100,1,anger,0,2022-04-06 16:40:50.577188,0.05,47.0,2022-04-06 16:55:43.094038,5.0,0,44.0,58.0,624dc1ea4bb60c2f3732612b,14.866666666666667,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 16:38:05.855000,2022-04-06 16:55:49.067000,1063.212,50.0,1135,5,100,2022-04-06 19:16:25.588000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 16:41:45.053434,2022-04-06 16:54:01.534508,0,a56042-d01-0e37-845-d5c2ed5fc213,-8810412953699250687,624d956a30b83f43cc403583,2-10,1,control,1,2022-04-06 16:41:45.052352,0.5,24.0,2022-04-06 16:54:01.534388,5.0,0,60.0,85.0,624dc214872120c2a20f7332,12.266666666666667,0,1,0,1,0,0,1,0,APPROVED,2022-04-06 16:38:46.592000,2022-04-06 16:54:10.782000,924.19,30.0,591,0,100,2022-04-06 19:16:25.647000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 16:41:45.895795,2022-04-06 16:46:17.818494,0,be3dd-60ea-cf1-75e8-ffd6d4e30830,-544958743703417153,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:41:45.894624,0.05,47.0,2022-04-06 16:46:17.818365,5.0,0,80.0,84.0,624dc0a627a331d97a69104d,4.516666666666667,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:32:43.305000,2022-04-06 16:46:33.975000,830.67,62.0,512,1,100,2022-04-06 19:16:25.041000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 16:42:21.653068,2022-04-06 16:50:27.260983,0,3e25d3-b017-2c4c-b1cf-36bb311a26b,8194003216920129140,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:42:21.648632,0.05,47.0,2022-04-06 16:50:27.260866,5.0,0,76.0,90.0,624dc1806147177aaf88b2be,8.083333333333334,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:36:18.080000,2022-04-06 16:50:31.260000,853.18,18.0,213,1,100,2022-04-06 19:16:25.526000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:42:33.954218,2022-04-06 16:48:25.864820,0,d6cb8f-4757-7ec8-b507-07f54d1c5fc,-12050025305906848,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:42:33.953083,0.1,47.0,2022-04-06 16:48:25.864690,5.0,0,67.0,70.0,624dc2b1a2759513d259bd34,5.85,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 16:41:23.027000,2022-04-06 16:48:30.961000,427.934,21.0,843,1,100,2022-04-06 19:16:25.748000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:43:10.537326,2022-04-06 16:47:58.275090,0,10a7b4-6475-4107-8f42-3c4b25d158,-2877798277227681691,624d956a30b83f43cc403583,2-10,1,control,0,2022-04-06 16:43:10.536282,0.1,47.0,2022-04-06 16:47:58.274969,5.0,0,30.0,64.0,624dc2be32f36156dccce83d,4.783333333333333,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 16:41:39.015000,2022-04-06 16:48:05.537000,386.522,28.0,470,1,100,2022-04-06 19:16:25.820000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 16:45:25.965160,2022-04-06 16:51:00.299511,0,274230e-e25-a173-36ce-3464dc87f7,7426405691543178161,624d956a30b83f43cc403583,11-100,1,anger,0,2022-04-06 16:45:25.964001,0.1,24.0,2022-04-06 16:51:00.299381,100.0,0,92.0,93.0,624dc2fac645455e773595f3,5.566666666666666,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 16:42:37.137000,2022-04-06 16:51:06.760000,509.623,43.0,1345,1,100,2022-04-06 19:16:26.044000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 16:45:38.359073,2022-04-06 17:02:41.875708,0,fbb6a5-add3-8480-26d5-ade114dedbcf,1230635749894681917,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 16:45:38.358079,0.05,24.0,2022-04-06 17:02:41.875575,100.0,0,58.0,21.0,624dc2e6e602fdc3e54e22ed,17.05,1,0,0,1,1,0,0,0,APPROVED,2022-04-06 16:42:17.096000,2022-04-06 17:02:54.531000,1237.435,21.0,357,0,100,2022-04-06 19:16:25.981000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 16:47:56.734793,2022-04-06 16:54:39.338504,0,081b115-b105-ae-c722-1b00a3dedc5,-1933066236759348882,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:47:56.733679,0.1,47.0,2022-04-06 16:54:39.338371,100.0,0,85.0,75.0,624dc3b3eab8660500ab163b,6.7,0,0,1,1,0,0,1,0,APPROVED,2022-04-06 16:45:43.071000,2022-04-06 16:54:49.743000,546.672,26.0,435,5,98,2022-04-06 19:16:26.357000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 16:48:45.573382,2022-04-06 17:00:42.716280,0,686eff-76c4-c441-f6ae-d1602ea8d32,7136897690274424715,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 16:48:45.572267,0.05,47.0,2022-04-06 17:00:42.716159,5.0,0,100.0,35.0,624dc36b48ef0c7056c86ce7,11.95,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 16:44:30.749000,2022-04-06 17:01:28.327000,1017.578,66.0,2811,4,100,2022-04-06 19:16:26.266000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 16:49:58.298795,2022-04-06 17:01:15.752654,0,e3dcd8f-8fba-55e2-7b4e-b2630fa07cf,-8871420318118753721,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:49:58.297740,0.05,47.0,2022-04-06 17:01:15.752516,100.0,0,72.0,100.0,624dc3fa3a1ebe3025b4a590,11.283333333333331,1,0,1,2,0,0,1,0,APPROVED,2022-04-06 16:46:51.769000,2022-04-06 17:01:27.729000,875.96,26.0,470,2,100,2022-04-06 19:16:26.584000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 16:50:16.629331,2022-04-06 17:05:36.111660,0,f8b2ea-d3b-300-8ca5-6506074ecd12,2578781147426150437,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:50:16.628247,0.1,24.0,2022-04-06 17:05:21.247313,5.0,1,29.0,64.0,624dc314962b4d58bae46eee,15.066666666666666,0,1,0,1,0,0,1,0,APPROVED,2022-04-06 16:43:02.773000,2022-04-06 17:05:31.257000,1348.484,29.0,780,1,100,2022-04-06 19:16:26.105000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 16:52:20.037532,2022-04-06 17:00:14.293912,0,b278305-e6c3-bea5-52d7-c61bf52d5e53,5798354418881018432,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:52:20.036338,0.1,47.0,2022-04-06 16:59:43.655132,5.0,1,75.0,100.0,624dc45e9903fd306105e1f6,7.383333333333334,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:48:37.433000,2022-04-06 16:59:59.626000,682.193,39.0,930,4,99,2022-04-06 19:16:27.034000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 16:52:39.126555,2022-04-06 16:59:23.329335,0,180662-cf2d-047e-ead-fcacd854be6c,3144412064592140704,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:52:39.125469,0.1,6.0,2022-04-06 16:59:23.329209,5.0,0,51.0,71.0,624dc4fc1d1d24b199e5f03f,6.733333333333333,0,1,0,1,0,0,1,0,APPROVED,2022-04-06 16:51:10.523000,2022-04-06 16:59:32.289000,501.766,45.0,781,13,96,2022-04-06 19:16:27.499000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 16:52:41.167627,2022-04-06 17:01:44.004109,0,2d2de56-5d77-508-ae4d-24ad5641431,-2484413352351099647,624d956a30b83f43cc403583,2-10,1,anger,0,2022-04-06 16:52:41.166557,5.0,47.0,2022-04-06 17:01:44.003988,5.0,0,85.0,64.0,624dc49ef657827728895d89,9.033333333333331,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 16:49:37.729000,2022-04-06 17:01:58.274000,740.545,42.0,1150,0,100,2022-04-06 19:16:27.322000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 16:53:21.346056,2022-04-06 17:09:34.553516,0,afd1b6-5a2e-53a0-f28d-5b355c723e6c,1662748088368428111,624d956a30b83f43cc403583,0,1,anger,0,2022-04-06 16:53:21.344930,0.1,24.0,2022-04-06 17:09:34.553393,5.0,0,55.0,67.0,624dc4a7bff6dca1ec633175,16.216666666666665,0,1,0,1,0,1,0,0,APPROVED,2022-04-06 16:49:51.750000,2022-04-06 17:09:42.378000,1190.628,38.0,1543,2,100,2022-04-06 19:16:27.398000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 16:53:47.786514,2022-04-06 17:04:23.342706,0,daad21e-cc12-5726-5ccb-b21e21f1ec7,6735867918172481273,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:53:47.785449,0.1,24.0,2022-04-06 17:04:01.968448,100.0,1,31.0,57.0,624dc496b5f5b1945ef53a7c,10.233333333333333,0,0,0,0,0,0,0,1,APPROVED,2022-04-06 16:49:29.368000,2022-04-06 17:04:18.320000,888.952,27.0,2142,1,100,2022-04-06 19:16:27.261000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 16:54:36.764951,2022-04-06 17:13:31.928497,0,4f04841-27c7-882b-551-b4f258c6c85,-8447355442885731453,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:54:36.763861,0.1,24.0,2022-04-06 17:13:31.928342,100.0,0,100.0,77.0,624dc416d5dc530d099971d8,18.916666666666668,0,0,0,0,0,0,0,1,APPROVED,2022-04-06 16:47:22.325000,2022-04-06 17:13:49.988000,1587.663,49.0,2083,0,100,2022-04-06 19:16:26.650000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:55:00.611948,2022-04-06 17:02:50.276498,0,c44858a-a008-c133-bdd-6f0fdb003012,3898058073056199780,624d956a30b83f43cc403583,1,1,anger,1,2022-04-06 16:55:00.610916,0.09,47.0,2022-04-06 17:02:50.276381,5.0,0,98.0,69.0,624dc5355722deabec96cca8,7.816666666666666,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 16:52:19.771000,2022-04-06 17:03:04.474000,644.703,39.0,1615,15,98,2022-04-06 19:16:27.618000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:55:33.380960,2022-04-06 17:09:09.125785,0,5bbfff-080-b410-5ebf-efe4e03c6c31,963758370971797522,624d956a30b83f43cc403583,0,1,anger,0,2022-04-06 16:55:33.379846,0.1,24.0,2022-04-06 17:09:09.125663,500.0,0,95.0,100.0,624dc3b4ca8b03ed9e7f5495,13.583333333333334,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 16:45:45.508000,2022-04-06 17:09:26.133000,1420.625,51.0,91,0,100,2022-04-06 19:16:26.447000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 16:55:43.642402,2022-04-06 17:03:28.214484,0,1c0fefd-e6be-3fe2-c51a-adc8511fc342,7375044281097493989,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:55:43.641428,0.05,47.0,2022-04-06 17:03:12.241293,5.0,1,48.0,62.0,624dc47e913d68b9a5d2cd89,7.466666666666667,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:49:06.309000,2022-04-06 17:03:23.816000,857.507,30.0,513,1,100,2022-04-06 19:16:27.109000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 16:55:59.548885,2022-04-06 17:07:44.105230,0,bfccca7-5052-1221-a1ec-848e8afed044,3882190548718815811,624d956a30b83f43cc403583,0,1,anger,1,2022-04-06 16:55:59.547846,0.1,24.0,2022-04-06 17:07:44.105101,100.0,0,90.0,22.0,624dc579b95360330f98c1b0,11.733333333333333,0,0,0,0,0,0,0,1,APPROVED,2022-04-06 16:53:15.446000,2022-04-06 17:07:51.308000,875.862,27.0,1376,4,100,2022-04-06 19:16:27.770000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:56:14.879292,2022-04-06 17:04:49.353319,0,64b2f41-3db4-6f66-64e-4a45d425b54c,-8526454859488458018,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:56:14.878174,0.05,47.0,2022-04-06 17:04:49.353202,5.0,0,59.0,25.0,624dc562a838765f6f06f22e,8.566666666666666,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:52:54.167000,2022-04-06 17:05:01.110000,726.943,20.0,150,0,100,2022-04-06 19:16:27.711000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:57:14.653682,2022-04-06 17:09:24.022159,0,12bfc1-b31-1038-f1c5-2f401ef271,-3000139412416658147,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:57:14.652487,0.05,47.0,2022-04-06 17:09:01.288601,5.0,1,67.0,75.0,624dc457fd66f9350ca1b5e4,11.766666666666667,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:48:26.095000,2022-04-06 17:09:15.590000,1249.495,26.0,659,2,100,2022-04-06 19:16:26.941000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:57:59.441901,2022-04-06 17:14:54.416371,0,de63d56-bca-f7dc-35b8-21b87c7558e,-8687902872030864139,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:57:59.440870,0.1,47.0,2022-04-06 17:14:54.416246,5.0,0,84.0,89.0,624dc5c38766ceaeec188be6,16.9,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 16:54:48.238000,2022-04-06 17:15:05.438000,1217.2,25.0,519,2,100,2022-04-06 19:16:28,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 16:58:41.227957,2022-04-06 17:06:11.058194,0,1b5566-48b-088a-2be3-78c2774a3e5,-8318491098506848695,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:58:41.226842,0.1,47.0,2022-04-06 17:06:11.058073,100.0,0,37.0,67.0,624dc653ec32987f7dc1e13f,7.483333333333333,0,0,1,1,0,0,0,1,APPROVED,2022-04-06 16:56:58.165000,2022-04-06 17:06:27.346000,569.181,22.0,440,2,100,2022-04-06 19:16:28.461000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 16:59:06.213760,2022-04-06 17:09:00.863298,0,ddfd24-501-640-5f7-828d5fac7d3c,3855242096384613542,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:59:06.212714,0.05,47.0,2022-04-06 17:07:38.567792,5.0,1,100.0,100.0,624dc5a0e6a3fc5fb9bbdebf,8.533333333333333,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 16:53:55.680000,2022-04-06 17:07:50.563000,834.883,35.0,199,3,96,2022-04-06 19:16:27.835000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 16:59:08.124555,2022-04-06 17:12:41.712386,0,c3f4427-dcac-d8e5-cc4d-e1ec07a3db76,6687050193335764453,624d956a30b83f43cc403583,0,1,control,0,2022-04-06 16:59:08.123514,0.1,47.0,2022-04-06 17:12:41.712230,5.0,0,55.0,55.0,624dc5f2ff8e2c8bb052d7f5,13.55,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 16:55:18.071000,2022-04-06 17:12:55.426000,1057.355,66.0,204,2,99,2022-04-06 19:16:28.130000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 16:59:37.508526,2022-04-06 17:08:00.127226,0,d341b88-b2df-a1dc-a8e-107856a3162,-5676069457690646432,624d956a30b83f43cc403583,0,1,anger,0,2022-04-06 16:59:37.501060,0.0,0.08,2022-04-06 17:08:00.127089,0.61,0,76.0,74.0,624dc667d9b7fa024df35cf4,8.366666666666667,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 16:57:13.641000,2022-04-06 17:08:08.567000,654.926,,156,0,100,2022-04-06 19:16:28.533000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 17:00:02.377858,2022-04-06 17:05:19.029968,0,41662d3-1a0a-717d-27-825fdf6b550,124849543452374217,624d956a30b83f43cc403583,0,1,anger,1,2022-04-06 17:00:02.376805,10.0,47.0,2022-04-06 17:05:03.424166,100.0,1,68.0,85.0,624dc691bafc1bf70d45b906,5.016666666666667,0,0,1,1,0,0,0,1,APPROVED,2022-04-06 16:57:56.635000,2022-04-06 17:05:13.035000,436.4,28.0,743,1,100,2022-04-06 19:16:29.038000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 17:00:08.531311,2022-04-07 02:45:26.797015,0,4b2d7f-2b3f-677c-572b-43f332ac25,-309215139209125923,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 17:00:08.530302,0.1,47.0,2022-04-06 17:07:45.409595,5.0,1,32.0,75.0,624dc5f805afc0afa8665dbf,7.6,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 16:55:24.648000,2022-04-06 17:07:59.469000,754.821,37.0,91,0,100,2022-04-06 19:16:28.197000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 17:00:31.041323,2022-04-06 17:06:58.179967,0,3b3bba7-a0ca-824-5b51-cbeca7208ab1,8709620736903736994,624d956a30b83f43cc403583,2-10,1,control,0,2022-04-06 17:00:31.040265,0.1,47.0,2022-04-06 17:06:58.179848,5.0,0,100.0,100.0,624dc6ce1ed4b0f0a8f800c6,6.45,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 16:58:59.328000,2022-04-06 17:07:07.396000,488.068,40.0,2222,0,100,2022-04-06 19:16:29.422000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 17:00:37.651843,2022-04-06 17:21:16.887902,0,aa8141-07-e17a-cca-2efe717c7f,9002968892406270383,624d956a30b83f43cc403583,1,1,anger,1,2022-04-06 17:00:37.650755,0.1,24.0,2022-04-06 17:21:16.887763,100.0,0,52.0,6.0,624dc68c29feacbd7efaa3c7,20.65,0,0,0,0,0,0,0,1,APPROVED,2022-04-06 16:57:52.070000,2022-04-06 17:21:23.242000,1411.172,33.0,380,1,100,2022-04-06 19:16:28.858000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 17:01:07.206349,2022-04-06 17:08:32.723159,0,6e678f2-60fa-86f2-17fb-d338f35b8282,-918099618124807107,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 17:01:07.205334,0.05,47.0,2022-04-06 17:08:32.723034,99.79,0,45.0,70.0,624dc6a97f2c031a040af477,7.416666666666667,1,0,1,2,1,0,0,0,APPROVED,2022-04-06 16:58:20.182000,2022-04-06 17:08:40.278000,620.096,21.0,495,1,100,2022-04-06 19:16:29.201000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 17:01:11.059298,2022-04-06 17:09:58.425242,0,a6d8715-d5b5-17ca-38e5-df2eaedc185,7173614689295896720,624d956a30b83f43cc403583,2-10,1,anger,1,2022-04-06 17:01:11.058203,0.1,47.0,2022-04-06 17:09:58.425127,100.0,0,59.0,100.0,624dc69378836fff83c6c041,8.783333333333333,0,0,1,1,0,0,0,1,APPROVED,2022-04-06 16:57:58.333000,2022-04-06 17:10:05.958000,727.625,,1386,0,100,2022-04-06 19:16:29.104000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 17:01:15.783083,2022-04-06 17:12:13.421900,0,a41381a-0e73-7d-fc1b-a2e776658eb,4497930192619017791,624d956a30b83f43cc403583,101+,1,anger,0,2022-04-06 17:01:15.782007,0.1,24.0,2022-04-06 17:12:13.421768,100.0,0,6.0,100.0,624dc6b25722deabec96ccc1,10.95,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 16:58:30.264000,2022-04-06 17:12:21.363000,831.099,38.0,1786,11,99,2022-04-06 19:16:29.342000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 17:01:34.915828,2022-04-06 17:07:11.877412,0,bbe5f15-ad78-265f-81d-c3bdf8654ac5,7483811746077988100,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 17:01:34.914801,0.05,47.0,2022-04-06 17:07:11.877279,100.0,0,54.0,86.0,624dc6f350b49636a498ba56,5.6,1,0,1,2,0,0,1,0,APPROVED,2022-04-06 16:59:33.183000,2022-04-06 17:07:21.449000,468.266,27.0,688,3,100,2022-04-06 19:16:29.773000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 17:01:49.841334,2022-04-06 17:09:02.842922,0,fa6c0d-55cd-ff8-faa5-f18ef16e016,-1783114116367858600,624d956a30b83f43cc403583,2-10,1,control,1,2022-04-06 17:01:49.840003,0.1,47.0,2022-04-06 17:09:02.842774,100.0,0,0.0,0.0,624dc67cd9e570adc2790fb6,7.216666666666667,0,0,1,1,0,0,1,0,APPROVED,2022-04-06 16:57:35.953000,2022-04-06 17:09:13.893000,697.94,24.0,1534,2,100,2022-04-06 19:16:28.701000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 17:03:13.378519,2022-04-06 17:11:58.959772,0,6f61e88-25db-dde-5c0f-cf88fdabd8d,-2072059558228169383,624d956a30b83f43cc403583,101+,1,anger,0,2022-04-06 17:03:13.377467,0.05,47.0,2022-04-06 17:11:58.959631,5.0,0,80.0,88.0,624dc5a7ac3f71db6891b77e,8.75,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 16:54:05.157000,2022-04-06 17:12:09.727000,1084.57,43.0,1074,0,100,2022-04-06 19:16:27.902000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 17:03:16.112684,2022-04-06 17:31:00.538816,0,bd3832-c132-3262-fe1-4f78f413b6,7197792932337076600,624d956a30b83f43cc403583,11-100,1,anger,0,2022-04-06 17:03:16.111617,0.1,47.0,2022-04-06 17:31:00.538664,5.0,0,19.0,61.0,624dc32fee9a6be4ef7ffbac,27.73333333333333,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 16:43:27.135000,2022-04-06 17:31:22.251000,2875.116,31.0,949,4,100,2022-04-06 19:16:26.209000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 17:03:54.433483,2022-04-06 17:13:57.439799,0,8024607-0501-bab5-ade1-e370a8ed3231,5262253335794248155,624d956a30b83f43cc403583,0,1,anger,1,2022-04-06 17:03:54.432412,0.1,24.0,2022-04-06 17:13:57.439687,100.0,0,13.0,17.0,624dc61bed6559333a2e1452,10.05,0,0,0,0,0,0,0,1,APPROVED,2022-04-06 16:55:57.625000,2022-04-06 17:14:16.753000,1099.128,30.0,501,3,99,2022-04-06 19:16:28.336000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 17:04:02.605797,2022-04-06 17:09:22.182850,0,8bbfaa-14a-2ef2-da8a-c3d40a717c70,9138606662062582045,624d956a30b83f43cc403583,0,1,anger,0,2022-04-06 17:04:02.604740,0.1,24.0,2022-04-06 17:09:22.182716,100.0,0,51.0,53.0,624dc72518d55777739655ca,5.316666666666666,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 17:00:28.674000,2022-04-06 17:09:33.419000,544.745,34.0,260,2,100,2022-04-06 19:16:30.013000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 17:04:04.888508,2022-04-06 17:30:44.519347,0,46e1686-181-67a-57c3-f4682f327701,-5351114106601917531,624d956a30b83f43cc403583,0,1,control,1,2022-04-06 17:04:04.887415,0.1,47.0,2022-04-06 17:30:44.519169,5.0,0,76.0,75.0,624dc68ca6e67da4c3c53dd9,26.65,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:57:51.608000,2022-04-06 17:31:18.637000,2007.029,38.0,133,0,100,2022-04-06 19:16:28.956000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 17:04:15.458546,2022-04-06 17:18:35.367322,0,8f715f6-c07c-2dbb-0253-760a0184ab6d,-2520527179137532828,624d956a30b83f43cc403583,11-100,1,anger,0,2022-04-06 17:04:15.457440,5.0,47.0,2022-04-06 17:17:32.865410,5.0,1,93.0,77.0,624dc60bbc7e39c9ecfb17ce,13.283333333333331,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 16:55:42.590000,2022-04-06 17:17:49.792000,1327.202,72.0,1034,0,100,2022-04-06 19:16:28.259000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 17:04:16.153788,2022-04-06 17:21:48.157607,0,f16c3b8-2a3-d8cf-e8dc-01ba6ef82d,1018795958135344369,624d956a30b83f43cc403583,11-100,1,anger,0,2022-04-06 17:04:16.152732,0.1,47.0,2022-04-06 17:21:48.157451,1.0,0,35.0,53.0,624dc6d624b9346a272782c9,17.533333333333335,0,0,1,1,0,1,0,0,APPROVED,2022-04-06 16:59:09.067000,2022-04-06 17:21:57.260000,1368.193,76.0,1189,6,99,2022-04-06 19:16:29.536000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 17:04:41.358827,2022-04-06 17:12:25.587801,0,b8f75-c0fc-438e-456-a73c14536a5,1086883267762089675,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 17:04:41.357828,0.1,27.0,2022-04-06 17:12:09.601286,100.0,1,11.0,38.0,624dc44f21bd285808015814,7.466666666666667,0,0,0,0,0,0,1,0,APPROVED,2022-04-06 16:48:17.978000,2022-04-06 17:12:20.202000,1442.224,29.0,132,2,99,2022-04-06 19:16:26.823000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 17:04:47.613565,2022-04-06 17:22:59.338760,0,73eaabc-c83-150b-e57b-e3fb4ea84d64,-6417861213221340294,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 17:04:47.612546,0.1,47.0,2022-04-06 17:13:20.631687,5.0,1,61.0,62.0,624dc6d7ee9414b1f0ca517f,8.55,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 16:59:09.330000,2022-04-06 17:13:37.643000,868.313,26.0,410,0,100,2022-04-06 19:16:29.641000,42B25E2B,United States,United States,English,United States,Female,0,0
